"ds","y","y_im"
1982-03-27,347.29,347.29
1982-03-28,347.42,347.42
1982-03-29,347.33,347.33
1982-03-30,347.18,347.18
1982-03-31,NA,347.286648533301
1982-04-01,347.36,347.36
1982-04-02,347.28,347.28
1982-04-03,347.61,347.61
1982-04-04,347.38,347.38
1982-04-05,347.29,347.29
1982-04-06,NA,347.636616718453
1982-04-07,347.79,347.79
1982-04-08,348.5,348.5
1982-04-09,348.78,348.78
1982-04-10,348.06,348.06
1982-04-11,347.97,347.97
1982-04-12,347.83,347.83
1982-04-13,348.06,348.06
1982-04-14,348.24,348.24
1982-04-15,347.96,347.96
1982-04-16,348.11,348.11
1982-04-17,347.99,347.99
1982-04-18,347.9,347.9
1982-04-19,348.94,348.94
1982-04-20,349.23,349.23
1982-04-21,349.14,349.14
1982-04-22,348.67,348.67
1982-04-23,NA,348.560908318751
1982-04-24,348.34,348.34
1982-04-25,348.37,348.37
1982-04-26,348.35,348.35
1982-04-27,348.47,348.47
1982-04-28,348.65,348.65
1982-04-29,349.03,349.03
1982-04-30,348.21,348.21
1982-05-01,348.46,348.46
1982-05-02,348.47,348.47
1982-05-03,348.55,348.55
1982-05-04,349.04,349.04
1982-05-05,349.24,349.24
1982-05-06,348.45,348.45
1982-05-07,348.58,348.58
1982-05-08,348.59,348.59
1982-05-09,348.66,348.66
1982-05-10,348.8,348.8
1982-05-11,348.95,348.95
1982-05-12,349.09,349.09
1982-05-13,348.52,348.52
1982-05-14,348.41,348.41
1982-05-15,348.2,348.2
1982-05-16,348.37,348.37
1982-05-17,348.43,348.43
1982-05-18,348.6,348.6
1982-05-19,348.86,348.86
1982-05-20,348.87,348.87
1982-05-21,NA,348.345286015315
1982-05-22,347.71,347.71
1982-05-23,348.29,348.29
1982-05-24,348.23,348.23
1982-05-25,348.26,348.26
1982-05-26,348.46,348.46
1982-05-27,NA,348.535773732031
1982-05-28,348.64,348.64
1982-05-29,348.69,348.69
1982-05-30,348.71,348.71
1982-05-31,349.39,349.39
1982-06-01,349.02,349.02
1982-06-02,347.81,347.81
1982-06-03,347.9,347.9
1982-06-04,348.41,348.41
1982-06-05,347.8,347.8
1982-06-06,347.88,347.88
1982-06-07,348.39,348.39
1982-06-08,347.29,347.29
1982-06-09,347.41,347.41
1982-06-10,347.33,347.33
1982-06-11,346.95,346.95
1982-06-12,346.69,346.69
1982-06-13,347.77,347.77
1982-06-14,347.14,347.14
1982-06-15,346.84,346.84
1982-06-16,346.19,346.19
1982-06-17,347.06,347.06
1982-06-18,346.88,346.88
1982-06-19,346.92,346.92
1982-06-20,346.96,346.96
1982-06-21,346.87,346.87
1982-06-22,346.01,346.01
1982-06-23,346.25,346.25
1982-06-24,NA,345.580079710926
1982-06-25,NA,345.067989980864
1982-06-26,344.63,344.63
1982-06-27,343.58,343.58
1982-06-28,343.91,343.91
1982-06-29,343.98,343.98
1982-06-30,342.22,342.22
1982-07-01,343.06,343.06
1982-07-02,343.19,343.19
1982-07-03,NA,340.976085630513
1982-07-04,338.47,338.47
1982-07-05,339.41,339.41
1982-07-06,342.19,342.19
1982-07-07,341.38,341.38
1982-07-08,342.1,342.1
1982-07-09,343.08,343.08
1982-07-10,341.28,341.28
1982-07-11,341.36,341.36
1982-07-12,341.57,341.57
1982-07-13,340.74,340.74
1982-07-14,339.29,339.29
1982-07-15,338.76,338.76
1982-07-16,339.63,339.63
1982-07-17,339.56,339.56
1982-07-18,339.43,339.43
1982-07-19,NA,338.166070663808
1982-07-20,NA,337.166298879121
1982-07-21,334.42,334.42
1982-07-22,340.96,340.96
1982-07-23,341.07,341.07
1982-07-24,339.72,339.72
1982-07-25,339.41,339.41
1982-07-26,339.33,339.33
1982-07-27,340.14,340.14
1982-07-28,339.13,339.13
1982-07-29,336.66,336.66
1982-07-30,336.25,336.25
1982-07-31,336.21,336.21
1982-08-01,337.32,337.32
1982-08-02,NA,335.806748010432
1982-08-03,334.58,334.58
1982-08-04,334.4,334.4
1982-08-05,334.3,334.3
1982-08-06,NA,333.92205408432
1982-08-07,333.83,333.83
1982-08-08,331.52,331.52
1982-08-09,335.23,335.23
1982-08-10,335.8,335.8
1982-08-11,331.9,331.9
1982-08-12,NA,332.771265548972
1982-08-13,NA,332.818338220441
1982-08-14,NA,332.865410891911
1982-08-15,NA,332.912483563381
1982-08-16,NA,332.95955623485
1982-08-17,NA,333.00662890632
1982-08-18,NA,333.05370157779
1982-08-19,333.25,333.25
1982-08-20,332.86,332.86
1982-08-21,331.95,331.95
1982-08-22,331.96,331.96
1982-08-23,330.73,330.73
1982-08-24,331.7,331.7
1982-08-25,NA,332.999099580178
1982-08-26,334.79,334.79
1982-08-27,333.64,333.64
1982-08-28,331.9,331.9
1982-08-29,332.6,332.6
1982-08-30,332.34,332.34
1982-08-31,332.29,332.29
1982-09-01,332.34,332.34
1982-09-02,333.37,333.37
1982-09-03,334.75,334.75
1982-09-04,337.19,337.19
1982-09-05,332.46,332.46
1982-09-06,332.33,332.33
1982-09-07,332.66,332.66
1982-09-08,332.74,332.74
1982-09-09,332.65,332.65
1982-09-10,332.08,332.08
1982-09-11,331.98,331.98
1982-09-12,NA,332.310364629507
1982-09-13,332.51,332.51
1982-09-14,NA,332.786049410166
1982-09-15,333.12,333.12
1982-09-16,333.17,333.17
1982-09-17,333,333
1982-09-18,332.77,332.77
1982-09-19,333.18,333.18
1982-09-20,332.78,332.78
1982-09-21,332.93,332.93
1982-09-22,333.56,333.56
1982-09-23,336.41,336.41
1982-09-24,NA,335.610099602775
1982-09-25,NA,335.511070193664
1982-09-26,335.44,335.44
1982-09-27,335.12,335.12
1982-09-28,NA,335.380572940016
1982-09-29,335.63,335.63
1982-09-30,335.29,335.29
1982-10-01,335.44,335.44
1982-10-02,335.74,335.74
1982-10-03,335.46,335.46
1982-10-04,336.2,336.2
1982-10-05,335.87,335.87
1982-10-06,335.61,335.61
1982-10-07,336.31,336.31
1982-10-08,336.23,336.23
1982-10-09,336.34,336.34
1982-10-10,336.46,336.46
1982-10-11,336.91,336.91
1982-10-12,NA,337.117486246462
1982-10-13,337.28,337.28
1982-10-14,NA,337.828673314501
1982-10-15,NA,338.294839212784
1982-10-16,338.64,338.64
1982-10-17,339.36,339.36
1982-10-18,341.55,341.55
1982-10-19,340.73,340.73
1982-10-20,337.95,337.95
1982-10-21,338.02,338.02
1982-10-22,340.44,340.44
1982-10-23,339.89,339.89
1982-10-24,339.73,339.73
1982-10-25,339.34,339.34
1982-10-26,339.09,339.09
1982-10-27,339.46,339.46
1982-10-28,339.27,339.27
1982-10-29,NA,339.781812657617
1982-10-30,340.29,340.29
1982-10-31,340.14,340.14
1982-11-01,340.43,340.43
1982-11-02,340.02,340.02
1982-11-03,339.59,339.59
1982-11-04,340.52,340.52
1982-11-05,340.02,340.02
1982-11-06,340.72,340.72
1982-11-07,341.65,341.65
1982-11-08,341.9,341.9
1982-11-09,341.83,341.83
1982-11-10,342.61,342.61
1982-11-11,341.86,341.86
1982-11-12,342.79,342.79
1982-11-13,342.77,342.77
1982-11-14,343.28,343.28
1982-11-15,343.01,343.01
1982-11-16,342.48,342.48
1982-11-17,341.76,341.76
1982-11-18,343.06,343.06
1982-11-19,343.83,343.83
1982-11-20,343.63,343.63
1982-11-21,343.52,343.52
1982-11-22,343.28,343.28
1982-11-23,343.29,343.29
1982-11-24,342.7,342.7
1982-11-25,342.63,342.63
1982-11-26,343.11,343.11
1982-11-27,344.09,344.09
1982-11-28,343.52,343.52
1982-11-29,342.96,342.96
1982-11-30,342.71,342.71
1982-12-01,342.35,342.35
1982-12-02,342.58,342.58
1982-12-03,344.04,344.04
1982-12-04,343.63,343.63
1982-12-05,343.07,343.07
1982-12-06,343.12,343.12
1982-12-07,343.78,343.78
1982-12-08,343.62,343.62
1982-12-09,344.96,344.96
1982-12-10,345.68,345.68
1982-12-11,344.36,344.36
1982-12-12,343.65,343.65
1982-12-13,344.21,344.21
1982-12-14,344.39,344.39
1982-12-15,344.9,344.9
1982-12-16,344.57,344.57
1982-12-17,344.93,344.93
1982-12-18,345.16,345.16
1982-12-19,346.03,346.03
1982-12-20,344.56,344.56
1982-12-21,344.54,344.54
1982-12-22,346.95,346.95
1982-12-23,346.92,346.92
1982-12-24,345.87,345.87
1982-12-25,345.42,345.42
1982-12-26,345.9,345.9
1982-12-27,345.92,345.92
1982-12-28,346.09,346.09
1982-12-29,346.76,346.76
1982-12-30,346.48,346.48
1982-12-31,345.54,345.54
1983-01-01,345.82,345.82
1983-01-02,346.42,346.42
1983-01-03,346.1,346.1
1983-01-04,346.75,346.75
1983-01-05,346.49,346.49
1983-01-06,NA,346.955765464026
1983-01-07,NA,347.295541278867
1983-01-08,NA,347.635317093707
1983-01-09,348.16,348.16
1983-01-10,347.81,347.81
1983-01-11,NA,347.688256135825
1983-01-12,NA,347.557250251469
1983-01-13,347.44,347.44
1983-01-14,347.07,347.07
1983-01-15,347.71,347.71
1983-01-16,347.37,347.37
1983-01-17,348.77,348.77
1983-01-18,347.76,347.76
1983-01-19,347.71,347.71
1983-01-20,NA,348.053802990983
1983-01-21,348.52,348.52
1983-01-22,347.69,347.69
1983-01-23,348.13,348.13
1983-01-24,348.01,348.01
1983-01-25,346.6,346.6
1983-01-26,346.28,346.28
1983-01-27,346.31,346.31
1983-01-28,346.28,346.28
1983-01-29,348.32,348.32
1983-01-30,348.1,348.1
1983-01-31,347.52,347.52
1983-02-01,346.08,346.08
1983-02-02,346.25,346.25
1983-02-03,345.68,345.68
1983-02-04,347.34,347.34
1983-02-05,347.72,347.72
1983-02-06,346.02,346.02
1983-02-07,346.61,346.61
1983-02-08,346.47,346.47
1983-02-09,346.58,346.58
1983-02-10,345.95,345.95
1983-02-11,345.64,345.64
1983-02-12,345.45,345.45
1983-02-13,346,346
1983-02-14,346.58,346.58
1983-02-15,346.14,346.14
1983-02-16,346.44,346.44
1983-02-17,346.34,346.34
1983-02-18,346.32,346.32
1983-02-19,348.01,348.01
1983-02-20,348.45,348.45
1983-02-21,348.32,348.32
1983-02-22,348.07,348.07
1983-02-23,349.84,349.84
1983-02-24,347.87,347.87
1983-02-25,347.07,347.07
1983-02-26,347.27,347.27
1983-02-27,347.03,347.03
1983-02-28,346.42,346.42
1983-03-01,346.17,346.17
1983-03-02,346.15,346.15
1983-03-03,348.88,348.88
1983-03-04,347.31,347.31
1983-03-05,346.42,346.42
1983-03-06,348.56,348.56
1983-03-07,347.37,347.37
1983-03-08,347.26,347.26
1983-03-09,347.6,347.6
1983-03-10,347.53,347.53
1983-03-11,347.25,347.25
1983-03-12,347.99,347.99
1983-03-13,348.83,348.83
1983-03-14,348.81,348.81
1983-03-15,348.64,348.64
1983-03-16,347.96,347.96
1983-03-17,348.14,348.14
1983-03-18,348,348
1983-03-19,347.8,347.8
1983-03-20,347.06,347.06
1983-03-21,346.97,346.97
1983-03-22,346.75,346.75
1983-03-23,346.83,346.83
1983-03-24,347.87,347.87
1983-03-25,347.76,347.76
1983-03-26,347.89,347.89
1983-03-27,350.18,350.18
1983-03-28,350.25,350.25
1983-03-29,349.23,349.23
1983-03-30,348.2,348.2
1983-03-31,347.46,347.46
1983-04-01,347.66,347.66
1983-04-02,348.01,348.01
1983-04-03,348.02,348.02
1983-04-04,348.52,348.52
1983-04-05,348.35,348.35
1983-04-06,348.38,348.38
1983-04-07,348.2,348.2
1983-04-08,348.1,348.1
1983-04-09,348.41,348.41
1983-04-10,348.51,348.51
1983-04-11,348.33,348.33
1983-04-12,347.82,347.82
1983-04-13,348.84,348.84
1983-04-14,348.47,348.47
1983-04-15,348.36,348.36
1983-04-16,NA,348.296763853527
1983-04-17,348.21,348.21
1983-04-18,348.17,348.17
1983-04-19,348.17,348.17
1983-04-20,348.1,348.1
1983-04-21,348.13,348.13
1983-04-22,348.07,348.07
1983-04-23,348.57,348.57
1983-04-24,349.32,349.32
1983-04-25,349.61,349.61
1983-04-26,348.66,348.66
1983-04-27,349.02,349.02
1983-04-28,348.86,348.86
1983-04-29,348.02,348.02
1983-04-30,347.64,347.64
1983-05-01,348.67,348.67
1983-05-02,348.58,348.58
1983-05-03,348.94,348.94
1983-05-04,348.92,348.92
1983-05-05,348.85,348.85
1983-05-06,348.4,348.4
1983-05-07,348.46,348.46
1983-05-08,348.6,348.6
1983-05-09,349.12,349.12
1983-05-10,348.49,348.49
1983-05-11,348.7,348.7
1983-05-12,348.98,348.98
1983-05-13,348.4,348.4
1983-05-14,348.63,348.63
1983-05-15,348.53,348.53
1983-05-16,348.68,348.68
1983-05-17,348.47,348.47
1983-05-18,348.19,348.19
1983-05-19,348.51,348.51
1983-05-20,348.99,348.99
1983-05-21,348.51,348.51
1983-05-22,348.18,348.18
1983-05-23,348.24,348.24
1983-05-24,348.08,348.08
1983-05-25,348.49,348.49
1983-05-26,348.38,348.38
1983-05-27,348.32,348.32
1983-05-28,348.17,348.17
1983-05-29,348.13,348.13
1983-05-30,348.44,348.44
1983-05-31,349.03,349.03
1983-06-01,348.46,348.46
1983-06-02,349.35,349.35
1983-06-03,347.91,347.91
1983-06-04,347.54,347.54
1983-06-05,348.03,348.03
1983-06-06,348.1,348.1
1983-06-07,348.06,348.06
1983-06-08,347.94,347.94
1983-06-09,347.78,347.78
1983-06-10,348.25,348.25
1983-06-11,348.74,348.74
1983-06-12,348.81,348.81
1983-06-13,349.18,349.18
1983-06-14,347.68,347.68
1983-06-15,348.07,348.07
1983-06-16,347.79,347.79
1983-06-17,347.62,347.62
1983-06-18,NA,347.384442000401
1983-06-19,347.23,347.23
1983-06-20,346.8,346.8
1983-06-21,345.74,345.74
1983-06-22,347.33,347.33
1983-06-23,347.19,347.19
1983-06-24,346.8,346.8
1983-06-25,346.54,346.54
1983-06-26,346.43,346.43
1983-06-27,346.91,346.91
1983-06-28,344.96,344.96
1983-06-29,344.31,344.31
1983-06-30,344.44,344.44
1983-07-01,345.19,345.19
1983-07-02,344.64,344.64
1983-07-03,343.96,343.96
1983-07-04,343.75,343.75
1983-07-05,343.77,343.77
1983-07-06,343.81,343.81
1983-07-07,343.51,343.51
1983-07-08,343.44,343.44
1983-07-09,342.84,342.84
1983-07-10,342.62,342.62
1983-07-11,342.37,342.37
1983-07-12,341.81,341.81
1983-07-13,344.12,344.12
1983-07-14,343.8,343.8
1983-07-15,343.39,343.39
1983-07-16,343.85,343.85
1983-07-17,341.3,341.3
1983-07-18,341.17,341.17
1983-07-19,342.04,342.04
1983-07-20,340.95,340.95
1983-07-21,340.88,340.88
1983-07-22,339.56,339.56
1983-07-23,NA,338.12175905154
1983-07-24,NA,336.76565663536
1983-07-25,334.26,334.26
1983-07-26,337.06,337.06
1983-07-27,339.89,339.89
1983-07-28,338.63,338.63
1983-07-29,339.15,339.15
1983-07-30,337.59,337.59
1983-07-31,338.19,338.19
1983-08-01,337.66,337.66
1983-08-02,NA,335.324132135586
1983-08-03,333.12,333.12
1983-08-04,331.81,331.81
1983-08-05,331.49,331.49
1983-08-06,338.86,338.86
1983-08-07,NA,335.25981372015
1983-08-08,332.67,332.67
1983-08-09,334.94,334.94
1983-08-10,336.98,336.98
1983-08-11,NA,336.414084293762
1983-08-12,336.58,336.58
1983-08-13,335.76,335.76
1983-08-14,335.53,335.53
1983-08-15,335.85,335.85
1983-08-16,335.09,335.09
1983-08-17,335.12,335.12
1983-08-18,NA,334.606149830437
1983-08-19,334.2,334.2
1983-08-20,333.8,333.8
1983-08-21,332.87,332.87
1983-08-22,332.85,332.85
1983-08-23,332.89,332.89
1983-08-24,332.99,332.99
1983-08-25,333.15,333.15
1983-08-26,333.08,333.08
1983-08-27,333.03,333.03
1983-08-28,333.09,333.09
1983-08-29,333.61,333.61
1983-08-30,333.35,333.35
1983-08-31,333.22,333.22
1983-09-01,333.11,333.11
1983-09-02,333.27,333.27
1983-09-03,333.47,333.47
1983-09-04,333.39,333.39
1983-09-05,333.36,333.36
1983-09-06,333.66,333.66
1983-09-07,334.39,334.39
1983-09-08,333.69,333.69
1983-09-09,333.91,333.91
1983-09-10,333.97,333.97
1983-09-11,335.28,335.28
1983-09-12,335.1,335.1
1983-09-13,334.98,334.98
1983-09-14,334.5,334.5
1983-09-15,334.58,334.58
1983-09-16,335.49,335.49
1983-09-17,334.24,334.24
1983-09-18,334.32,334.32
1983-09-19,NA,336.810169650752
1983-09-20,340.53,340.53
1983-09-21,334.86,334.86
1983-09-22,334.73,334.73
1983-09-23,335.71,335.71
1983-09-24,336.77,336.77
1983-09-25,338.25,338.25
1983-09-26,338.14,338.14
1983-09-27,336.79,336.79
1983-09-28,336.98,336.98
1983-09-29,341.59,341.59
1983-09-30,341.27,341.27
1983-10-01,344.25,344.25
1983-10-02,337.97,337.97
1983-10-03,338.42,338.42
1983-10-04,338.02,338.02
1983-10-05,342.52,342.52
1983-10-06,339.97,339.97
1983-10-07,338.73,338.73
1983-10-08,NA,339.459881072484
1983-10-09,339.74,339.74
1983-10-10,NA,340.061440799373
1983-10-11,340.54,340.54
1983-10-12,340.22,340.22
1983-10-13,340.13,340.13
1983-10-14,340.21,340.21
1983-10-15,340.18,340.18
1983-10-16,340.16,340.16
1983-10-17,340.57,340.57
1983-10-18,340.12,340.12
1983-10-19,340.43,340.43
1983-10-20,340.75,340.75
1983-10-21,341.11,341.11
1983-10-22,341.62,341.62
1983-10-23,341.84,341.84
1983-10-24,341.09,341.09
1983-10-25,341.71,341.71
1983-10-26,341.73,341.73
1983-10-27,NA,342.082423187293
1983-10-28,NA,342.377581519989
1983-10-29,342.24,342.24
1983-10-30,343.88,343.88
1983-10-31,346.95,346.95
1983-11-01,347.03,347.03
1983-11-02,344.64,344.64
1983-11-03,345.93,345.93
1983-11-04,345.07,345.07
1983-11-05,344.9,344.9
1983-11-06,346.59,346.59
1983-11-07,346.39,346.39
1983-11-08,348.16,348.16
1983-11-09,345.63,345.63
1983-11-10,346.84,346.84
1983-11-11,347.78,347.78
1983-11-12,347.55,347.55
1983-11-13,348.41,348.41
1983-11-14,347.43,347.43
1983-11-15,345.96,345.96
1983-11-16,346.19,346.19
1983-11-17,345.41,345.41
1983-11-18,345.5,345.5
1983-11-19,345.77,345.77
1983-11-20,346.59,346.59
1983-11-21,347.24,347.24
1983-11-22,348.55,348.55
1983-11-23,348.78,348.78
1983-11-24,347.33,347.33
1983-11-25,346.42,346.42
1983-11-26,346.68,346.68
1983-11-27,346.79,346.79
1983-11-28,346.99,346.99
1983-11-29,346.7,346.7
1983-11-30,346.38,346.38
1983-12-01,347.18,347.18
1983-12-02,346.14,346.14
1983-12-03,348,348
1983-12-04,347.49,347.49
1983-12-05,346.1,346.1
1983-12-06,NA,345.62055207269
1983-12-07,344.79,344.79
1983-12-08,344.95,344.95
1983-12-09,344.65,344.65
1983-12-10,NA,345.491411533516
1983-12-11,NA,346.089172554409
1983-12-12,346.95,346.95
1983-12-13,346.68,346.68
1983-12-14,346.03,346.03
1983-12-15,346.44,346.44
1983-12-16,346.07,346.07
1983-12-17,345.18,345.18
1983-12-18,345.48,345.48
1983-12-19,345.78,345.78
1983-12-20,345.67,345.67
1983-12-21,345.16,345.16
1983-12-22,345.34,345.34
1983-12-23,345.32,345.32
1983-12-24,345.75,345.75
1983-12-25,NA,346.232574099032
1983-12-26,NA,346.681468594385
1983-12-27,346.89,346.89
1983-12-28,347.9,347.9
1983-12-29,350.37,350.37
1983-12-30,NA,351.644691214155
1983-12-31,353.76,353.76
1984-01-01,353.26,353.26
1984-01-02,351.02,351.02
1984-01-03,350.42,350.42
1984-01-04,350.45,350.45
1984-01-05,350.59,350.59
1984-01-06,351.14,351.14
1984-01-07,NA,350.736848375809
1984-01-08,NA,350.523473672785
1984-01-09,NA,350.310098969762
1984-01-10,NA,350.096724266738
1984-01-11,NA,349.883349563714
1984-01-12,NA,349.669974860691
1984-01-13,NA,349.456600157667
1984-01-14,NA,349.243225454644
1984-01-15,349.11,349.11
1984-01-16,348.67,348.67
1984-01-17,347.47,347.47
1984-01-18,348.87,348.87
1984-01-19,348.89,348.89
1984-01-20,NA,350.912725977361
1984-01-21,352.94,352.94
1984-01-22,353.38,353.38
1984-01-23,NA,352.640222176579
1984-01-24,351.95,351.95
1984-01-25,353.07,353.07
1984-01-26,351.53,351.53
1984-01-27,352.06,352.06
1984-01-28,350.18,350.18
1984-01-29,349.51,349.51
1984-01-30,NA,350.884307046003
1984-01-31,352.05,352.05
1984-02-01,351.94,351.94
1984-02-02,351.63,351.63
1984-02-03,352.45,352.45
1984-02-04,351.21,351.21
1984-02-05,352.18,352.18
1984-02-06,350.46,350.46
1984-02-07,351.3,351.3
1984-02-08,351.79,351.79
1984-02-09,351.61,351.61
1984-02-10,350.98,350.98
1984-02-11,351.81,351.81
1984-02-12,350.92,350.92
1984-02-13,348.98,348.98
1984-02-14,352.15,352.15
1984-02-15,350.62,350.62
1984-02-16,350.86,350.86
1984-02-17,350.97,350.97
1984-02-18,350.94,350.94
1984-02-19,350.24,350.24
1984-02-20,350.17,350.17
1984-02-21,350.68,350.68
1984-02-22,350.77,350.77
1984-02-23,350.81,350.81
1984-02-24,350.22,350.22
1984-02-25,349.44,349.44
1984-02-26,350.21,350.21
1984-02-27,350.93,350.93
1984-02-28,352.15,352.15
1984-02-29,352.63,352.63
1984-03-01,351.21,351.21
1984-03-02,350.79,350.79
1984-03-03,350.63,350.63
1984-03-04,350.67,350.67
1984-03-05,349.96,349.96
1984-03-06,349.86,349.86
1984-03-07,349.28,349.28
1984-03-08,350.63,350.63
1984-03-09,349.36,349.36
1984-03-10,350.66,350.66
1984-03-11,350.22,350.22
1984-03-12,350,350
1984-03-13,350.55,350.55
1984-03-14,349.16,349.16
1984-03-15,350.84,350.84
1984-03-16,350.21,350.21
1984-03-17,349.91,349.91
1984-03-18,349.77,349.77
1984-03-19,350.43,350.43
1984-03-20,350.35,350.35
1984-03-21,350.08,350.08
1984-03-22,350.25,350.25
1984-03-23,350.74,350.74
1984-03-24,NA,350.52666226017
1984-03-25,350.5,350.5
1984-03-26,350.17,350.17
1984-03-27,350.19,350.19
1984-03-28,350.41,350.41
1984-03-29,350.26,350.26
1984-03-30,350.2,350.2
1984-03-31,349.6,349.6
1984-04-01,349.69,349.69
1984-04-02,349.75,349.75
1984-04-03,349.66,349.66
1984-04-04,349.94,349.94
1984-04-05,350.12,350.12
1984-04-06,349.98,349.98
1984-04-07,350.26,350.26
1984-04-08,349.99,349.99
1984-04-09,350.07,350.07
1984-04-10,350.12,350.12
1984-04-11,350.26,350.26
1984-04-12,350.06,350.06
1984-04-13,350.12,350.12
1984-04-14,350.58,350.58
1984-04-15,349.79,349.79
1984-04-16,350.1,350.1
1984-04-17,350.03,350.03
1984-04-18,349.93,349.93
1984-04-19,349.84,349.84
1984-04-20,349.84,349.84
1984-04-21,349.97,349.97
1984-04-22,350.21,350.21
1984-04-23,349.95,349.95
1984-04-24,349.96,349.96
1984-04-25,349.96,349.96
1984-04-26,349.96,349.96
1984-04-27,350.04,350.04
1984-04-28,350.13,350.13
1984-04-29,350.33,350.33
1984-04-30,350.39,350.39
1984-05-01,350.41,350.41
1984-05-02,350.57,350.57
1984-05-03,350.5,350.5
1984-05-04,350.47,350.47
1984-05-05,350.53,350.53
1984-05-06,350.39,350.39
1984-05-07,351.13,351.13
1984-05-08,350.78,350.78
1984-05-09,351.62,351.62
1984-05-10,351.35,351.35
1984-05-11,350.88,350.88
1984-05-12,350.88,350.88
1984-05-13,350.93,350.93
1984-05-14,351.29,351.29
1984-05-15,351.5,351.5
1984-05-16,350.87,350.87
1984-05-17,350.82,350.82
1984-05-18,350.31,350.31
1984-05-19,350.46,350.46
1984-05-20,351.15,351.15
1984-05-21,351.78,351.78
1984-05-22,351.45,351.45
1984-05-23,351.21,351.21
1984-05-24,350.72,350.72
1984-05-25,351.14,351.14
1984-05-26,350.22,350.22
1984-05-27,351.78,351.78
1984-05-28,351.01,351.01
1984-05-29,350.78,350.78
1984-05-30,350.51,350.51
1984-05-31,350.66,350.66
1984-06-01,350.6,350.6
1984-06-02,350.61,350.61
1984-06-03,350.04,350.04
1984-06-04,349.79,349.79
1984-06-05,349.73,349.73
1984-06-06,350.22,350.22
1984-06-07,349.39,349.39
1984-06-08,349.19,349.19
1984-06-09,349.28,349.28
1984-06-10,350.44,350.44
1984-06-11,349.39,349.39
1984-06-12,349.5,349.5
1984-06-13,350.08,350.08
1984-06-14,348.12,348.12
1984-06-15,348.1,348.1
1984-06-16,347.69,347.69
1984-06-17,347.13,347.13
1984-06-18,347.39,347.39
1984-06-19,347.51,347.51
1984-06-20,348.7,348.7
1984-06-21,348.64,348.64
1984-06-22,348.11,348.11
1984-06-23,346.97,346.97
1984-06-24,347.21,347.21
1984-06-25,348.26,348.26
1984-06-26,348.51,348.51
1984-06-27,347.31,347.31
1984-06-28,347.54,347.54
1984-06-29,347.33,347.33
1984-06-30,346.16,346.16
1984-07-01,345.76,345.76
1984-07-02,345.11,345.11
1984-07-03,345.24,345.24
1984-07-04,345.09,345.09
1984-07-05,NA,344.041193724434
1984-07-06,NA,343.199709955384
1984-07-07,NA,342.358226186334
1984-07-08,NA,341.516742417284
1984-07-09,340.29,340.29
1984-07-10,339.87,339.87
1984-07-11,344.22,344.22
1984-07-12,345.88,345.88
1984-07-13,345.33,345.33
1984-07-14,344.67,344.67
1984-07-15,344.47,344.47
1984-07-16,344,344
1984-07-17,340.46,340.46
1984-07-18,341.8,341.8
1984-07-19,342.65,342.65
1984-07-20,342.52,342.52
1984-07-21,341.18,341.18
1984-07-22,340.86,340.86
1984-07-23,340.53,340.53
1984-07-24,339.91,339.91
1984-07-25,338.86,338.86
1984-07-26,338.87,338.87
1984-07-27,337.23,337.23
1984-07-28,NA,338.097717040303
1984-07-29,NA,338.475004331424
1984-07-30,339.81,339.81
1984-07-31,336.03,336.03
1984-08-01,335.94,335.94
1984-08-02,NA,336.287362584259
1984-08-03,NA,336.406108566178
1984-08-04,NA,336.524854548097
1984-08-05,NA,336.643600530016
1984-08-06,NA,336.762346511935
1984-08-07,NA,336.881092493854
1984-08-08,NA,336.999838475773
1984-08-09,337.32,337.32
1984-08-10,NA,336.697476115398
1984-08-11,336.23,336.23
1984-08-12,336.06,336.06
1984-08-13,335.71,335.71
1984-08-14,333.93,333.93
1984-08-15,334.04,334.04
1984-08-16,334.09,334.09
1984-08-17,334.96,334.96
1984-08-18,334.64,334.64
1984-08-19,335.3,335.3
1984-08-20,335.75,335.75
1984-08-21,NA,335.843511347102
1984-08-22,336.02,336.02
1984-08-23,336.27,336.27
1984-08-24,336.24,336.24
1984-08-25,335.83,335.83
1984-08-26,335.89,335.89
1984-08-27,335.22,335.22
1984-08-28,336.06,336.06
1984-08-29,335.12,335.12
1984-08-30,338.73,338.73
1984-08-31,NA,337.484214115029
1984-09-01,NA,337.115670730145
1984-09-02,336.69,336.69
1984-09-03,336.38,336.38
1984-09-04,337.02,337.02
1984-09-05,335.78,335.78
1984-09-06,336.5,336.5
1984-09-07,336.59,336.59
1984-09-08,336.24,336.24
1984-09-09,336.26,336.26
1984-09-10,336.83,336.83
1984-09-11,337.33,337.33
1984-09-12,337.22,337.22
1984-09-13,337.57,337.57
1984-09-14,337.95,337.95
1984-09-15,338.12,338.12
1984-09-16,338.72,338.72
1984-09-17,NA,338.632078437445
1984-09-18,NA,338.678996590699
1984-09-19,NA,338.725914743953
1984-09-20,337.87,337.87
1984-09-21,341.79,341.79
1984-09-22,NA,342.231200302169
1984-09-23,343.78,343.78
1984-09-24,342.91,342.91
1984-09-25,NA,341.712018397514
1984-09-26,NA,340.703169101774
1984-09-27,339.17,339.17
1984-09-28,340.48,340.48
1984-09-29,339.22,339.22
1984-09-30,339.24,339.24
1984-10-01,339.58,339.58
1984-10-02,341.03,341.03
1984-10-03,340.67,340.67
